filename,transcription
train_sample_1951.wav,"My daughter was bit by her cat and now her hand is sore, red and swollen and the wound is oozing liquid."
train_sample_1952.wav,I usually have a bad cough when I get flu.
train_sample_1953.wav,I feel a sharp pain in my head when I think too hard.
train_sample_1954.wav,I chopped off the tip of my finger while I was cutting some cardboard and I cannot stop the bleeding.
train_sample_1955.wav,I feel like I've always got something in my throat
train_sample_1956.wav,I break out on my face very frequently
train_sample_1957.wav,I wake up at night feeling cold
train_sample_1958.wav,Hearing any loud sounds makes my ear aches
train_sample_1959.wav,When I do hard exercises I feel great pain in my muscles.
train_sample_1960.wav,I think I overdid it when I carried all that lumber from the yard. My lower back is killing me.
train_sample_1961.wav,i have a great pain in my foot like thrombing pain with relaxing my pain releif
train_sample_1962.wav,My chest break out with red pimples and whiteheads.
train_sample_1963.wav,I feel like the room is spinning
train_sample_1964.wav,I fell a stiffness in my elbows and shoulders
train_sample_1965.wav,there is too much pain when i move my arm
train_sample_1966.wav,My acne itches and oozes.
train_sample_1967.wav,My head is spinning when I get up.
train_sample_1968.wav,I cannot breathe because of this dull ache below my left shoulder.
train_sample_1969.wav,"I have a blurry vision and i can't see in the darkness , what is the reason doctor ?"
train_sample_1970.wav,when i extend my leg there is pain in knee joint
train_sample_1971.wav,My hair always falls out and i have lost a lot of hair lately
train_sample_1972.wav,I'm suffering from sharp cough Accompanied by  phlegm
train_sample_1973.wav,When I wake up I am feeling cold
train_sample_1974.wav,"I feel chilly, like an ice cube.  My sister said that she needs several blankets to cover her so that she is warm enough."
train_sample_1975.wav,The worst headache was during a hangover in my twenties: I sincerely thought I was going to die from brain inflammation.
train_sample_1976.wav,"I've tried reading books, but nothing can cheer me up."
train_sample_1977.wav,I get i joint pain when i try to bend my leg or my arm
train_sample_1978.wav,I get clusters of pimples on my face that never go away.
train_sample_1979.wav,I think there's fluid in my ears.
train_sample_1980.wav,"The pain is intense especially when I go down the stairs, it feels like something has snapped inside my knee."
train_sample_1981.wav,I have a pain in my joint
train_sample_1982.wav,My ear hurts and it's worse when I swallow.  My ear is very painful and Tylenol hasn't helped.
train_sample_1983.wav,"I feel dizzy when I set in-front of my laptop for an hour or two, what possibly could be the reason?"
train_sample_1984.wav,My upper back has been sore for a week.
train_sample_1985.wav,My son got a tattoo several weeks ago and the skin around it is raised and hot and it looks infected.
train_sample_1986.wav,I have a sharp pain in my abdomen.
train_sample_1987.wav,I have cloudy eyes
train_sample_1988.wav,My body feels weak although I take my vitamins regularly.
train_sample_1989.wav,When I'm tired I feel my head heavy
train_sample_1990.wav,When I play football I have joint pain.
train_sample_1991.wav,severe pain in the upper left side of chest and may have pain to back
train_sample_1992.wav,My body feels weak although I take my vitamins regularly.
train_sample_1993.wav,My television and computer seem out of focus even though I have new glasses.
train_sample_1994.wav,heart aches so much
train_sample_1995.wav,The warming system of my house is broken and  feel so cold
train_sample_1996.wav,My heart feels like it's going to explode.
train_sample_1997.wav,red flushes accompanied with itchy
train_sample_1998.wav,I don't have full range of motion with my arms
train_sample_1999.wav,"My hair is coming out in chunks, especially when I wash it"
train_sample_2000.wav,I have shoulder pain when I try to carry my groceries.
train_sample_2001.wav,glass broken and wound my leg badly the wound is so wide
train_sample_2002.wav,My lower back hurts but it improves if I stretch it
train_sample_2003.wav,I have a great stomach ache and i can't eat any thing
train_sample_2004.wav,When i get up i see my skin vague
train_sample_2005.wav,I had an accident and my wound was open when I arrived to hospital
train_sample_2006.wav,My chest break out with red pimples and whiteheads.
train_sample_2007.wav,I love to garden but I get a terrible twinge in my lower back when I lean over.
train_sample_2008.wav,I have a red rash that is itchy on my skin
train_sample_2009.wav,"my cbc report indicate 10 hb, i feel tired of little work."
train_sample_2010.wav,I'm not feeling good I get infection wound
train_sample_2011.wav,there pain in my foot
train_sample_2012.wav,When I play sports  I have some burning sensation in my spine
train_sample_2013.wav,"I feel pain in my legs muscles after I ran yesterday, I took some pain killers but it doesn't help."
train_sample_2014.wav,I feel pain in the knee
train_sample_2015.wav,I had a cold the last time I travelled by plane and I still have a discomfort in my ears.
train_sample_2016.wav,I have some pain when i'm walking around my knees
train_sample_2017.wav,my head hurts me badly
train_sample_2018.wav,After eating  I have burning sensation inside of me.
train_sample_2019.wav,I feel aching on my insides.
train_sample_2020.wav,Stomach pain after drinking milk
train_sample_2021.wav,is my cut infected or just healing?
train_sample_2022.wav,using hair tonic
train_sample_2023.wav,I had internal pain and gases when I ate indian spicy food yesterday
train_sample_2024.wav,My body feels weak and I tried to make it relax but it stills pain me
train_sample_2025.wav,It hurts when I bent my arm
train_sample_2026.wav,I feel hurts in my heart
train_sample_2027.wav,My chest hurts when I go to take a breath
train_sample_2028.wav,i have a hard pain in my stomach
train_sample_2029.wav,I feel like I can hardly breathe unless I get what's in my lungs out
train_sample_2030.wav,I have a headache almost every day
train_sample_2031.wav,My heart is beating fast and it scares me.
train_sample_2032.wav,having difficulty moving my knee
train_sample_2033.wav,When I'm too high I start to feel dizzy
train_sample_2034.wav,All my body is in a bad case and i need a good treatment
train_sample_2035.wav,standing less than five minutes and my back start to ache
train_sample_2036.wav,"I have a foot ache in winter, or when it feels cold, why?"
train_sample_2037.wav,My foot hurts and I can't turn it.  Maybe it's broken.
train_sample_2038.wav,I have a cut that has become red and oozes puss.
train_sample_2039.wav,I had an accident and my wound was open when I arrived to hospital
train_sample_2040.wav,I cut my foot at the pool and it breaks open every day when I walk on it.
train_sample_2041.wav,I have a skin rash after eating an ice-cream.
train_sample_2042.wav,The pain in my back dwwls like a sharp knife in it
train_sample_2043.wav,My biceps started aching after I went to the gym
train_sample_2044.wav,I feel a pain in my neck
train_sample_2045.wav,I complain alot with my neck pain and i really need to be better
train_sample_2046.wav,I don't do anything at home and still I feel exhausted.
train_sample_2047.wav,I can't stand with this horrible feeling in my shoulder
train_sample_2048.wav,I have difficulty in breathing in crowded places.
train_sample_2049.wav,I can't really jump on my left foot because my triple fracture of the ankle left me with neverending pains.
train_sample_2050.wav,I have an indigestion
train_sample_2051.wav,I feel lightheaded
train_sample_2052.wav,There is pain in my joints. I can not bear pain
train_sample_2053.wav,"My stomach aches when I eat hot food, why?"
train_sample_2054.wav,My muscles feel tired
train_sample_2055.wav,I feel strong pain in my knee after it was hit during the football match.
train_sample_2056.wav,When I tried to take care if my hair I found that it is falling out
train_sample_2057.wav,I feel great pain in the head
train_sample_2058.wav,I cut my hand a couple of weeks ago and even though I keep using an antibiotic cream it's not getting better.
train_sample_2059.wav,"I feel a pain on the left side of my chest, where my heart is"
train_sample_2060.wav,having difficulty moving my knee
train_sample_2061.wav,After walking I have some pain under my foot
train_sample_2062.wav,I get i joint pain when i try to bend my leg or my arm
train_sample_2063.wav,When I tried to answer the phine call I found that I can't hear the voice of the speaker
train_sample_2064.wav,"I think there's something wrong with my wound, it does not seem to heal like it should."
train_sample_2065.wav,When i'm doing sport I have pain under my skin
train_sample_2066.wav,"I was diagnosed with  B12-deficiency anemia, which explains why I always felt cold."
train_sample_2067.wav,I feel a tightness in my chest
train_sample_2068.wav,I have pimples on my back.
train_sample_2069.wav,I feel pain in the knee
train_sample_2070.wav,My skin is very dry and peeling.
train_sample_2071.wav,I have an open wound in my arm
train_sample_2072.wav,having difficulty moving my knee
train_sample_2073.wav,Something dark is there on my arm
train_sample_2074.wav,I feel deep Tingling when I touch Acne followed by bad sensation
